ID,Simplified,Traditional,Pinyin,POS,Level,WebNo,WebPinyin,OCR,Variants,CEDICT
L7-1117,分担,分擔,fēndān,V,7-9,2335,fēndān,分担,,分擔|分担[fen1 dan1]
L7-1118,分割,分割,fēngē,V,7-9,2336,fēngē,分割,,分割|分割[fen1 ge1]
L7-1119,分红,分紅,fēnhóng,,7-9,2338,fēn∥hóng,分红,,分紅|分红[fen1 hong2]
L7-1120,分化,分化,fēnhuà,V,7-9,2339,fēnhuà,分化,,分化|分化[fen1 hua4]
L7-1121,分泌,分泌,fēnmì,V,7-9,2345,fēnmì,分泌,,分泌|分泌[fen1 mi4]
L7-1122,分明,分明,fēnmíng,Adj/Adv,7-9,2346,fēnmíng,分明,,分明|分明[fen1 ming2]
L7-1123,分歧,分歧,fēnqí,N/Adj,7-9,2348,fēnqí,分歧,,分歧|分歧[fen1 qi2]
L7-1124,分赃,分贓,fēnzāng,,7-9,2355,fēn∥zāng,分赃,,分贓|分赃[fen1 zang1]
L7-1125,分支,分支,fēnzhī,N,7-9,2357,fēnzhī,分支,,分支|分支[fen1 zhi1]
L7-1126,芬芳,芬芳,fēnfāng,Adj/N,7-9,2360,fēnfāng,芬芳,,芬芳|芬芳[fen1 fang1]
L7-1127,吩咐,吩咐,fēnfù,V,7-9,2361,fēn·fù,吩咐,,吩咐|吩咐[fen1 fu4]
L7-1128,氛围,氛圍,fēnwéi,N,7-9,2363,fēnwéi,氛围,,氛圍|氛围[fen1 wei2]
L7-1129,坟,墳,fén,N,7-9,2364,fén,坟,,墳|坟[fen2]
L7-1130,坟墓,墳墓,fénmù,N,7-9,2365,fénmù,坟墓,,墳墓|坟墓[fen2 mu4]
L7-1131,焚烧,焚燒,fénshāo,V,7-9,2366,fénshāo,焚烧,,焚燒|焚烧[fen2 shao1]
L7-1132,粉,粉,fěn,N,7-9,2367,fěn,粉,,粉|粉[fen3]
L7-1133,粉丝,粉絲,fěnsī,N,7-9,2368,fěnsī,粉丝,,粉絲|粉丝[fen3 si1]
L7-1134,粉碎,粉碎,fěnsuì,Adj/V,7-9,2369,fěnsuì,粉碎,,粉碎|粉碎[fen3 sui4]
L7-1135,分量,分量,fènliàng,N,7-9,2370,fèn·liàng,分量,,分量|分量[fen4 liang5]
L7-1136,分外,分外,fènwài,Adv,7-9,2371,fènwài,分外,,分外|分外[fen4 wai4]
L7-1137,份额,份額,fèn'é,N,7-9,2373,fèn'é,份额,,份額|份额[fen4 e2]
L7-1138,奋力,奮力,fènlì,Adv,7-9,2375,fènlì,奋力,,奮力|奋力[fen4 li4]
L7-1139,奋勇,奮勇,fènyǒng,V,7-9,2376,fènyǒng,奋勇,,奮勇|奋勇[fen4 yong3]
L7-1140,粪,糞,fèn,N,7-9,2377,fèn,粪,,糞|粪[fen4]
L7-1141,粪便,糞便,fènbiàn,N,7-9,2378,fènbiàn,粪便,,糞便|粪便[fen4 bian4]
L7-1142,丰富多彩,豐富多彩,fēngfù-duōcǎi,,7-9,2381,fēngfù-duōcǎi,丰富多彩,,豐富多彩|丰富多彩[feng1 fu4 duo1 cai3]
L7-1143,丰厚,豐厚,fēnghòu,Adj,7-9,2382,fēnghòu,丰厚,,豐厚|丰厚[feng1 hou4]
L7-1144,丰满,豐滿,fēngmǎn,Adj,7-9,2383,fēngmǎn,丰满,,豐滿|丰满[feng1 man3]
L7-1145,丰盛,豐盛,fēngshèng,Adj,7-9,2384,fēngshèng,丰盛,,豐盛|丰盛[feng1 sheng4]
L7-1146,丰硕,豐碩,fēngshuò,Adj,7-9,2386,fēngshuò,丰硕,,豐碩|丰硕[feng1 shuo4]
L7-1147,风波,風波,fēngbō,N,7-9,2389,fēngbō,风波,,風波|风波[feng1 bo1]
L7-1148,风采,風采,fēngcǎi,N,7-9,2390,fēngcǎi,风采,,風采|风采[feng1 cai3]
L7-1149,风餐露宿,風餐露宿,fēngcān-lùsù,,7-9,2391,fēngcān-lùsù,风餐露宿,,風餐露宿|风餐露宿[feng1 can1 lu4 su4]
L7-1150,风范,風範,fēngfàn,N,7-9,2393,fēngfàn,风范,,風範|风范[feng1 fan4]
L7-1151,风风雨雨,風風雨雨,fēngfēngyǔyǔ,N,7-9,2394,fēngfēngyǔyǔ,风风雨雨,,風風雨雨|风风雨雨[feng1 feng1 yu3 yu3]
L7-1152,风和日丽,風和日麗,fēnghé-rìlì,,7-9,2397,fēnghé-rìlì,风和日丽,,風和日麗|风和日丽[feng1 he2 ri4 li4]
L7-1153,风浪,風浪,fēnglàng,N,7-9,2399,fēnglàng,风浪,,風浪|风浪[feng1 lang4]
L7-1154,风力,風力,fēnglì,N,7-9,2400,fēnglì,风力,,風力|风力[feng1 li4]
L7-1155,风流,風流,fēngliú,Adj,7-9,2401,fēngliú,风流,,風流|风流[feng1 liu2]
L7-1156,风貌,風貌,fēngmào,N,7-9,2402,fēngmào,风貌,,風貌|风貌[feng1 mao4]
L7-1157,风气,風氣,fēngqì,N,7-9,2403,fēngqì,风气,,風氣|风气[feng1 qi4]
L7-1158,风情,風情,fēngqíng,N,7-9,2404,fēngqíng,风情,,風情|风情[feng1 qing2]
L7-1159,风趣,風趣,fēngqù,N,7-9,2405,fēngqù,风趣,,風趣|风趣[feng1 qu4]
L7-1160,风沙,風沙,fēngshā,N,7-9,2406,fēngshā,风沙,,風沙|风沙[feng1 sha1]
L7-1161,风尚,風尚,fēngshàng,N,7-9,2407,fēngshàng,风尚,,風尚|风尚[feng1 shang4]
L7-1162,风水,風水,fēngshuǐ,N,7-9,2408,fēng·shuǐ,风水,,風水|风水[feng1 shui3]
L7-1163,风味,風味,fēngwèi,N,7-9,2410,fēngwèi,风味,,風味|风味[feng1 wei4]
L7-1164,风雨,風雨,fēngyǔ,N,7-9,2412,fēngyǔ,风雨,,風雨|风雨[feng1 yu3]
L7-1165,风云,風雲,fēngyún,N,7-9,2413,fēngyún,风云,,風雲|风云[feng1 yun2]
L7-1166,风筝,風箏,fēngzheng,N,7-9,2414,fēngzheng,风筝,,風箏|风筝[feng1 zheng1]
L7-1167,封顶,封頂,fēngdǐng,V,7-9,2418,fēngdǐng,封顶,,封頂|封顶[feng1 ding3]
L7-1168,封建,封建,fēngjiàn,N/Adj,7-9,2419,fēngjiàn,封建,,封建|封建[feng1 jian4]
L7-1169,封面,封面,fēngmiàn,N,7-9,2420,fēngmiàn,封面,,封面|封面[feng1 mian4]
L7-1170,封锁,封鎖,fēngsuǒ,V,7-9,2421,fēngsuǒ,封锁,,封鎖|封锁[feng1 suo3]
L7-1171,疯子,瘋子,fēngzi,N,7-9,2424,fēngzi,疯子,,瘋子|疯子[feng1 zi5]
L7-1172,峰回路转,峰回路轉,fēnghuí-lùzhuǎn,,7-9,2425,fēnghuí-lùzhuǎn,峰回路转,,峰回路轉|峰回路转[feng1 hui2 lu4 zhuan3]
L7-1173,蜂蜜,蜂蜜,fēngmì,N,7-9,2427,fēngmì,蜂蜜,,蜂蜜|蜂蜜[feng1 mi4]
L7-1174,逢,逢,féng,V,7-9,2428,féng,逢,,逢|逢[feng2]
L7-1175,缝,縫,féng,V,7-9,2429,féng,缝,,縫|缝[feng2]
L7-1176,缝合,縫合,fénghé,V,7-9,2430,fénghé,缝合,,縫合|缝合[feng2 he2]
L7-1177,讽刺,諷刺,fěngcì,V,7-9,2431,fěngcì,讽刺,,諷刺|讽刺[feng3 ci4]
L7-1178,凤凰,鳳凰,fènghuáng,N,7-9,2432,fènghuáng,凤凰,,鳳凰|凤凰[feng4 huang2]
L7-1179,缝,縫,fèng,N,7-9,2434,fèng,缝,,縫|缝[feng4]
L7-1180,否决,否決,fǒujué,V,7-9,2438,fǒujué,否决,,否決|否决[fou3 jue2]
L7-1181,孵化,孵化,fūhuà,V,7-9,2444,fūhuà,孵化,,孵化|孵化[fu1 hua4]
L7-1182,敷,敷,fū,V,7-9,2445,fū,敷,,敷|敷[fu1]
L7-1183,扶持,扶持,fúchí,V,7-9,2447,fúchí,扶持,,扶持|扶持[fu2 chi2]
L7-1184,服饰,服飾,fúshì,N,7-9,2450,fúshì,服饰,,服飾|服饰[fu2 shi4]
L7-1185,服务器,服務器,fúwùqì,N,7-9,2452,fúwùqì,服务器,,服務器|服务器[fu2 wu4 qi4]
L7-1186,服用,服用,fúyòng,V,7-9,2453,fúyòng,服用,,服用|服用[fu2 yong4]
L7-1187,俘获,俘獲,fúhuò,V,7-9,2455,fúhuò,俘获,,俘獲|俘获[fu2 huo4]
L7-1188,俘虏,俘虜,fúlǔ,N,7-9,2456,fúlǔ,俘虏,,俘虜|俘虏[fu2 lu3]
L7-1189,浮力,浮力,fúlì,N,7-9,2458,fúlì,浮力,,浮力|浮力[fu2 li4]
L7-1190,浮现,浮現,fúxiàn,V,7-9,2459,fúxiàn,浮现,,浮現|浮现[fu2 xian4]
L7-1191,浮躁,浮躁,fúzào,Adj,7-9,2460,fúzào,浮躁,,浮躁|浮躁[fu2 zao4]
L7-1192,辐射,輻射,fúshè,V,7-9,2465,fúshè,辐射,,輻射|辐射[fu2 she4]
L7-1193,福气,福氣,fúqi,N,7-9,2468,fúqi,福气,,福氣|福气[fu2 qi5]
L7-1194,抚摸,撫摸,fǔmō,V,7-9,2469,fǔmō,抚摸,,撫摸|抚摸[fu3 mo1]
L7-1195,抚恤,撫卹,fǔxù,V,7-9,2470,fǔxù,抚恤,,撫卹|抚恤[fu3 xu4]
L7-1196,抚养,撫養,fǔyǎng,V,7-9,2471,fǔyǎng,抚养,,撫養|抚养[fu3 yang3]
L7-1197,抚养费,撫養費,fǔyǎngfèi,N,7-9,2472,fǔyǎngfèi,抚养费,,撫養費|抚养费[fu3 yang3 fei4]
L7-1198,斧子,斧子,fǔzi,N,7-9,2473,fǔzi,斧子,,斧子|斧子[fu3 zi5]
L7-1199,俯首,俯首,fǔshǒu,V,7-9,2474,fǔshǒu,俯首,,俯首|俯首[fu3 shou3]
L7-1200,辅导,輔導,fǔdǎo,V,7-9,2475,fǔdǎo,辅导,,輔導|辅导[fu3 dao3]
L7-1201,腐败,腐敗,fǔbài,Adj,7-9,2477,fǔbài,腐败,,腐敗|腐败[fu3 bai4]
L7-1202,腐化,腐化,fǔhuà,V,7-9,2478,fǔhuà,腐化,,腐化|腐化[fu3 hua4]
L7-1203,腐烂,腐爛,fǔlàn,V/Adj,7-9,2479,fǔlàn,腐烂,,腐爛|腐烂[fu3 lan4]
L7-1204,腐蚀,腐蝕,fǔshí,V,7-9,2480,fǔshí,腐蚀,,腐蝕|腐蚀[fu3 shi2]
L7-1205,腐朽,腐朽,fǔxiǔ,Adj,7-9,2481,fǔxiǔ,腐朽,,腐朽|腐朽[fu3 xiu3]
L7-1206,付费,付費,fùfèi,V,7-9,2488,fùfèi,付费,,付費|付费[fu4 fei4]
L7-1207,付款,付款,fùkuǎn,V,7-9,2489,fùkuǎn,付款,,付款|付款[fu4 kuan3]
L7-1208,负面,負面,fùmiàn,Adj,7-9,2492,fùmiàn,负面,,負面|负面[fu4 mian4]
L7-1209,负有,負有,fùyǒu,,7-9,2493,fùyǒu,负有,,負有|负有[fu4 you3]
L7-1210,附,附,fù,V,7-9,2497,fù,附,,附|附[fu4]
L7-1211,附带,附帶,fùdài,V/Adj,7-9,2498,fùdài,附带,,附帶|附带[fu4 dai4]
L7-1212,附和,附和,fùhè,V,7-9,2499,fùhè,附和,,附和|附和[fu4 he4]
L7-1213,附加,附加,fùjiā,V,7-9,2500,fùjiā,附加,,附加|附加[fu4 jia1]
L7-1214,附属,附屬,fùshǔ,V/Adj,7-9,2503,fùshǔ,附属,,附屬|附属[fu4 shu3]
L7-1215,赴,赴,fù,V,7-9,2504,fù,赴,,赴|赴[fu4]
L7-1216,复查,復查,fùchá,V,7-9,2505,fùchá,复查,,復查|复查[fu4 cha2]
L7-1217,复发,復發,fùfā,V,7-9,2506,fùfā,复发,,復發|复发[fu4 fa1]
L7-1218,复合,復合|複合,fùhé,V,7-9,2507,fùhé,复合,,復合|复合[fu4 he2]/複合|复合[fu4 he2]
L7-1219,复活,復活,fùhuó,V,7-9,2508,fùhuó,复活,,復活|复活[fu4 huo2]
L7-1220,复兴,復興,fùxīng,V,7-9,2511,fùxīng,复兴,,復興|复兴[fu4 xing1]
L7-1221,复原,復原,fùyuán,,7-9,2513,fù∥yuán,复原,,復原|复原[fu4 yuan2]
L7-1222,副作用,副作用,fùzuòyòng,N,7-9,2518,fùzuòyòng,副作用,,副作用|副作用[fu4 zuo4 yong4]
L7-1223,赋予,賦予,fùyǔ,V,7-9,2519,fùyǔ,赋予,,賦予|赋予[fu4 yu3]
L7-1224,富含,富含,fùhán,V,7-9,2521,fùhán,富含,,富含|富含[fu4 han2]
L7-1225,富豪,富豪,fùháo,N,7-9,2522,fùháo,富豪,,富豪|富豪[fu4 hao2]
L7-1226,富强,富強,fùqiáng,Adj,7-9,2523,fùqiáng,富强,,富強|富强[fu4 qiang2]
L7-1227,富翁,富翁,fùwēng,N,7-9,2525,fùwēng,富翁,,富翁|富翁[fu4 weng1]
L7-1228,富裕,富裕,fùyù,Adj,7-9,2527,fùyù,富裕,,富裕|富裕[fu4 yu4]
L7-1229,富足,富足,fùzú,Adj,7-9,2528,fùzú,富足,,富足|富足[fu4 zu2]
L7-1230,腹部,腹部,fùbù,N,7-9,2529,fùbù,腹部,,腹部|腹部[fu4 bu4]
L7-1231,腹泻,腹瀉,fùxiè,V,7-9,2530,fùxiè,腹泻,,腹瀉|腹泻[fu4 xie4]
L7-1232,覆盖,覆蓋,fùgài,V,7-9,2531,fùgài,覆盖,,覆蓋|覆盖[fu4 gai4]
L7-1233,该,該,gāi,Pron,7-9,2533,gāi,该（代）,,該|该[gai1]
L7-1234,改版,改版,gǎibǎn,,7-9,2535,gǎi∥bǎn,改版,,改版|改版[gai3 ban3]
L7-1235,改编,改編,gǎibiān,V,7-9,2536,gǎibiān,改编,,改編|改编[gai3 bian1]
L7-1236,改动,改動,gǎidòng,V,7-9,2538,gǎidòng,改动,,改動|改动[gai3 dong4]
L7-1237,改革开放,改革開放,gǎigé kāifàng,,7-9,2540,gǎigé kāifàng,改革开放,,改革開放|改革开放[gai3 ge2 kai1 fang4]
L7-1238,改良,改良,gǎiliáng,V,7-9,2542,gǎiliáng,改良,,改良|改良[gai3 liang2]
L7-1239,改名,改名,gǎimíng,V,7-9,2543,gǎimíng,改名,,改名|改名[gai3 ming2]
L7-1240,改日,改日,gǎirì,Adv,7-9,2544,gǎirì,改日,,改日|改日[gai3 ri4]
L7-1241,改为,改為,gǎiwéi,,7-9,2546,gǎiwéi,改为,,改為|改为[gai3 wei2]
L7-1242,改邪归正,改邪歸正,gǎixié-guīzhèng,,7-9,2547,gǎixié-guīzhèng,改邪归正,,改邪歸正|改邪归正[gai3 xie2 gui1 zheng4]
L7-1243,钙,鈣,gài,N,7-9,2551,gài,钙,,鈣|钙[gai4]
L7-1244,盖子,蓋子,gàizi,N,7-9,2553,gàizi,盖子,,蓋子|盖子[gai4 zi5]
L7-1245,概况,概況,gàikuàng,N,7-9,2554,gàikuàng,概况,,概況|概况[gai4 kuang4]
L7-1246,概率,概率,gàilǜ,N,7-9,2556,gàilǜ,概率,,概率|概率[gai4 lu:4]
L7-1247,概论,概論,gàilùn,N,7-9,2557,gàilùn,概论,,概論|概论[gai4 lun4]
L7-1248,干戈,干戈,gāngē,N,7-9,2562,gāngē,干戈,,干戈|干戈[gan1 ge1]
L7-1249,干旱,乾旱,gānhàn,Adj,7-9,2563,gānhàn,干旱,,乾旱|干旱[gan1 han4]
L7-1250,干燥,乾燥,gānzào,Adj,7-9,2568,gānzào,干燥,,乾燥|干燥[gan1 zao4]
L7-1251,甘心,甘心,gānxīn,V,7-9,2569,gānxīn,甘心,,甘心|甘心[gan1 xin1]
L7-1252,肝脏,肝臟,gānzàng,N,7-9,2571,gānzàng,肝脏,,肝臟|肝脏[gan1 zang4]
L7-1253,尴尬,尷尬,gāngà,Adj,7-9,2572,gāngà,尴尬,,尷尬|尴尬[gan1 ga4]
L7-1254,赶赴,趕赴,gǎnfù,V,7-9,2577,gǎnfù,赶赴,,趕赴|赶赴[gan3 fu4]
L7-1255,赶往,趕往,gǎnwǎng,,7-9,2582,gǎnwǎng,赶往,,趕往|赶往[gan3 wang3]
L7-1256,敢情,敢情,gǎnqing,Adv,7-9,2584,gǎnqing,敢情,,敢情|敢情[gan3 qing5]
L7-1257,感（责任感）,感（責任感）,gǎn (zérèngǎn),Suffix,7-9,2586,gǎn (zérèngǎn),感（责任感）,"[{""Simplified"": ""感"", ""Pinyin"": ""gǎn"", ""POS"": ""Suffix"", ""Traditional"": ""感"", ""CEDICT"": ""感|感[gan3]""}, {""Simplified"": ""责任感"", ""Pinyin"": ""zérèngǎn"", ""POS"": ""N"", ""Example"": ""1"", ""Traditional"": ""責任感"", ""CEDICT"": ""責任感|责任感[ze2 ren4 gan3]""}]",感|感[gan3]
L7-1258,感触,感觸,gǎnchù,N,7-9,2587,gǎnchù,感触,,感觸|感触[gan3 chu4]
L7-1259,感恩,感恩,gǎn'ēn,,7-9,2590,gǎn∥ēn,感恩,,感恩|感恩[gan3 en1]
L7-1260,感激,感激,gǎnjī,V,7-9,2591,gǎnjī,感激,,感激|感激[gan3 ji1]
L7-1261,感慨,感慨,gǎnkǎi,V,7-9,2593,gǎnkǎi,感慨,,感慨|感慨[gan3 kai3]
L7-1262,感染,感染,gǎnrǎn,V,7-9,2596,gǎnrǎn,感染,,感染|感染[gan3 ran3]
L7-1263,感染力,感染力,gǎnrǎnlì,N,7-9,2597,gǎnrǎnlì,感染力,,感染力|感染力[gan3 ran3 li4]
L7-1264,感叹,感嘆,gǎntàn,V,7-9,2600,gǎntàn,感叹,,感嘆|感叹[gan3 tan4]
L7-1265,感性,感性,gǎnxìng,Adj,7-9,2604,gǎnxìng,感性,,感性|感性[gan3 xing4]
L7-1266,干部,幹部,gànbù,N,7-9,2606,gànbù,干部,,幹部|干部[gan4 bu4]
L7-1267,干事,幹事,gànshi,N,7-9,2610,gànshi,干事,,幹事|干事[gan4 shi5]
L7-1268,刚毅,剛毅,gāngyì,Adj,7-9,2615,gāngyì,刚毅,,剛毅|刚毅[gang1 yi4]
L7-1269,纲领,綱領,gānglǐng,N,7-9,2616,gānglǐng,纲领,,綱領|纲领[gang1 ling3]
L7-1270,纲要,綱要,gāngyào,N,7-9,2617,gāngyào,纲要,,綱要|纲要[gang1 yao4]
L7-1271,钢,鋼,gāng,N,7-9,2618,gāng,钢,,鋼|钢[gang1]
L7-1272,缸,缸,gāng,N,7-9,2621,gāng,缸,,缸|缸[gang1]
L7-1273,港,港,gǎng,N,7-9,2623,gǎng,港,,港|港[gang3]
L7-1274,杠铃,槓鈴,gànglíng,N,7-9,2625,gànglíng,杠铃,,槓鈴|杠铃[gang4 ling2]
L7-1275,高昂,高昂,gāo'áng,V/Adj,7-9,2627,gāo'áng,高昂,,高昂|高昂[gao1 ang2]
L7-1276,高傲,高傲,gāo'ào,Adj,7-9,2628,gāo'ào,高傲,,高傲|高傲[gao1 ao4]
L7-1277,高超,高超,gāochāo,Adj,7-9,2630,gāochāo,高超,,高超|高超[gao1 chao1]
L7-1278,高低,高低,gāodī,N,7-9,2635,gāodī,高低,,高低|高低[gao1 di1]
L7-1279,高调,高調,gāodiào,N,7-9,2636,gāodiào,高调,,高調|高调[gao1 diao4]
L7-1280,高额,高額,gāo'é,Adj,7-9,2638,gāo'é,高额,,高額|高额[gao1 e2]
L7-1281,高尔夫球,高爾夫球,gāo'ěrfūqiú,N,7-9,2639,gāo'ěrfūqiú,高尔夫球,,高爾夫球|高尔夫球[gao1 er3 fu1 qiu2]
L7-1282,高峰期,高峰期,gāofēngqī,N,7-9,2641,gāofēngqī,高峰期,,高峰期|高峰期[gao1 feng1 qi1]
L7-1283,高贵,高貴,gāoguì,Adj,7-9,2643,gāoguì,高贵,,高貴|高贵[gao1 gui4]
L7-1284,高空,高空,gāokōng,N,7-9,2648,gāokōng,高空,,高空|高空[gao1 kong1]
L7-1285,高龄,高齡,gāolíng,N/Adj,7-9,2649,gāolíng,高龄,,高齡|高龄[gao1 ling2]
L7-1286,高明,高明,gāomíng,Adj,7-9,2650,gāomíng,高明,,高明|高明[gao1 ming2]
L7-1287,高山,高山,gāoshān,N,7-9,2651,gāoshān,高山,,高山|高山[gao1 shan1]
L7-1288,高效,高效,gāoxiào,Adj,7-9,2658,gāoxiào,高效,,高效|高效[gao1 xiao4]
L7-1289,高新技术,高新技術,gāoxīn-jìshù,,7-9,2659,gāoxīn-jìshù,高新技术,,高新技術|高新技术[gao1 xin1 ji4 shu4]
L7-1290,高血压,高血壓,gāoxuèyā,N,7-9,2661,gāoxuèyā,高血压,,高血壓|高血压[gao1 xue4 ya1]
L7-1291,高压,高壓,gāoyā,N,7-9,2662,gāoyā,高压,,高壓|高压[gao1 ya1]
L7-1292,高雅,高雅,gāoyǎ,Adj,7-9,2663,gāoyǎ,高雅,,高雅|高雅[gao1 ya3]
L7-1293,高涨,高漲,gāozhǎng,V/Adj,7-9,2666,gāozhǎng,高涨,,高漲|高涨[gao1 zhang3]
L7-1294,搞鬼,搞鬼,gǎoguǐ,,7-9,2669,gǎo∥guǐ,搞鬼,,搞鬼|搞鬼[gao3 gui3]
L7-1295,搞笑,搞笑,gǎoxiào,V,7-9,2671,gǎoxiào,搞笑,,搞笑|搞笑[gao3 xiao4]
L7-1296,告,告,gào,V,7-9,2673,gào,告,,告|告[gao4]
L7-1297,告辞,告辭,gàocí,V,7-9,2675,gàocí,告辞,,告辭|告辞[gao4 ci2]
L7-1298,告诫,告誡,gàojiè,V,7-9,2676,gàojiè,告诫,,告誡|告诫[gao4 jie4]
L7-1299,告示,告示,gàoshi,N,7-9,2677,gàoshi,告示,,告示|告示[gao4 shi5]
L7-1300,告知,告知,gàozhī,V,7-9,2679,gàozhī,告知,,告知|告知[gao4 zhi1]
L7-1301,告状,告狀,gàozhuàng,,7-9,2680,gào∥zhuàng,告状,,告狀|告状[gao4 zhuang4]
L7-1302,戈壁,戈壁,gēbì,N,7-9,2681,gēbì,戈壁,,戈壁|戈壁[Ge1 bi4]
L7-1303,胳膊,胳膊,gēbo,N,7-9,2683,gēbo,胳膊,,胳膊|胳膊[ge1 bo5]
L7-1304,鸽子,鴿子,gēzi,N,7-9,2684,gēzi,鸽子,,鴿子|鸽子[ge1 zi5]
L7-1305,搁,擱,gē,V,7-9,2685,gē,搁,,擱|搁[ge1]
L7-1306,搁浅,擱淺,gēqiǎn,,7-9,2686,gē∥qiǎn,搁浅,,擱淺|搁浅[ge1 qian3]
L7-1307,搁置,擱置,gēzhì,V,7-9,2687,gēzhì,搁置,,擱置|搁置[ge1 zhi4]
L7-1308,割,割,gē,V,7-9,2688,gē,割,,割|割[ge1]
L7-1309,歌剧,歌劇,gējù,N,7-9,2692,gējù,歌剧,,歌劇|歌剧[ge1 ju4]
L7-1310,歌颂,歌頌,gēsòng,V,7-9,2697,gēsòng,歌颂,,歌頌|歌颂[ge1 song4]
L7-1311,歌舞,歌舞,gēwǔ,N,7-9,2698,gēwǔ,歌舞,,歌舞|歌舞[ge1 wu3]
L7-1312,歌咏,歌詠,gēyǒng,V,7-9,2700,gēyǒng,歌咏,,歌詠|歌咏[ge1 yong3]
L7-1313,革命,革命,gémìng,V/Adj,7-9,2701,gémìng,革命,,革命|革命[ge2 ming4]
L7-1314,格,格,gé,N,7-9,2703,gé,格,,格|格[ge2]
L7-1315,格格不入,格格不入,gégé-bùrù,,7-9,2704,gégé-búrù,格格不入,,格格不入|格格不入[ge2 ge2 bu4 ru4]
L7-1316,格局,格局,géjú,N,7-9,2705,géjú,格局,,格局|格局[ge2 ju2]
L7-1317,格式,格式,géshi,N,7-9,2706,géshi,格式,,格式|格式[ge2 shi4]
L7-1318,隔阂,隔閡,géhé,N,7-9,2710,géhé,隔阂,,隔閡|隔阂[ge2 he2]
L7-1319,隔离,隔離,gélí,V,7-9,2712,gélí,隔离,,隔離|隔离[ge2 li2]
L7-1320,个案,個案,gè'àn,N,7-9,2714,gè'àn,个案,,個案|个案[ge4 an4]
L7-1321,个头儿,個頭兒,gètóur,N,7-9,2719,gètóur,个头儿,,個頭兒|个头儿[ge4 tou2 r5]
L7-1322,各奔前程,各奔前程,gèbènqiánchéng,,7-9,2723,gèbènqiánchéng,各奔前程,,各奔前程|各奔前程[ge4 ben4 qian2 cheng2]
L7-1323,各式各样,各式各樣,gèshì-gèyàng,,7-9,2726,gèshì-gèyàng,各式各样,,各式各樣|各式各样[ge4 shi4 ge4 yang4]
L7-1324,根基,根基,gēnjī,N,7-9,2733,gēnjī,根基,,根基|根基[gen1 ji1]
L7-1325,根深蒂固,根深蒂固,gēnshēn-dìgù,,7-9,2735,gēnshēn-dìgù,根深蒂固,,根深蒂固|根深蒂固[gen1 shen1 di4 gu4]
L7-1326,根源,根源,gēnyuán,N,7-9,2736,gēnyuán,根源,,根源|根源[gen1 yuan2]
L7-1327,根治,根治,gēnzhì,V,7-9,2737,gēnzhì,根治,,根治|根治[gen1 zhi4]
L7-1328,跟不上,跟不上,gēn bu shàng,,7-9,2739,gēn bu shàng,跟不上,,跟不上|跟不上[gen1 bu5 shang4]
L7-1329,跟上,跟上,gēnshang,,7-9,2741,gēnshang,跟上,,跟上|跟上[gen1 shang4]
L7-1330,跟踪,跟蹤,gēnzōng,V,7-9,2743,gēnzōng,跟踪,,跟蹤|跟踪[gen1 zong1]
L7-1331,更改,更改,gēnggǎi,V,7-9,2744,gēnggǎi,更改,,更改|更改[geng1 gai3]
L7-1332,更衣室,更衣室,gēngyīshì,N,7-9,2747,gēngyīshì,更衣室,,更衣室|更衣室[geng1 yi1 shi4]
L7-1333,耕地,耕地,gēngdì,N,7-9,2748,gēngdì,耕地,,耕地|耕地[geng1 di4]
L7-1334,耿直,耿直,gěngzhí,Adj,7-9,2749,gěngzhí,耿直,,耿直|耿直[geng3 zhi2]
L7-1335,工地,工地,gōngdì,N,7-9,2756,gōngdì,工地,,工地|工地[gong1 di4]
L7-1336,工会,工會,gōnghuì,N,7-9,2758,gōnghuì,工会,,工會|工会[gong1 hui4]
L7-1337,工科,工科,gōngkē,N,7-9,2760,gōngkē,工科,,工科|工科[gong1 ke1]
L7-1338,工商界,工商界,gōngshāngjiè,N,7-9,2763,gōngshāngjiè,工商界,,工商界|工商界[gong1 shang1 jie4]
L7-1339,工序,工序,gōngxù,N,7-9,2764,gōngxù,工序,,工序|工序[gong1 xu4]
L7-1340,工整,工整,gōngzhěng,Adj,7-9,2767,gōngzhěng,工整,,工整|工整[gong1 zheng3]
L7-1341,工作量,工作量,gōngzuòliàng,N,7-9,2770,gōngzuòliàng,工作量,,工作量|工作量[gong1 zuo4 liang4]
L7-1342,弓,弓,gōng,N,7-9,2772,gōng,弓,,弓|弓[gong1]
L7-1343,公安局,公安局,gōng'ānjú,N,7-9,2775,gōng'ānjú,公安局,,公安局|公安局[gong1 an1 ju2]
L7-1344,公车,公車,gōngchē,N,7-9,2777,gōngchē,公车,,公車|公车[gong1 che1]
L7-1345,公道,公道,gōngdao,Adj,7-9,2778,gōngdao,公道,,公道|公道[gong1 dao5]
L7-1346,公费,公費,gōngfèi,N,7-9,2779,gōngfèi,公费,,公費|公费[gong1 fei4]
L7-1347,公共场所,公共場所,gōnggòng chǎngsuǒ,,7-9,2782,gōnggòng chǎngsuǒ,公共场所,,公共場所|公共场所[gong1 gong4 chang3 suo3]
L7-1348,公关,公關,gōngguān,N,7-9,2784,gōngguān,公关,,公關|公关[gong1 guan1]
L7-1349,公函,公函,gōnghán,N,7-9,2785,gōnghán,公函,,公函|公函[gong1 han2]
L7-1350,公积金,公積金,gōngjījīn,N,7-9,2787,gōngjījīn,公积金,,公積金|公积金[gong1 ji1 jin1]
